timestamp,result,table,_start,_stop,_measurement,SP6_current,SP6_press,roll_mean_5_table,roll_mean_5_SP6_current,roll_mean_5_SP6_press
2025-11-24 17:01:59+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.4414269420075
2025-11-24 17:02:04+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.4414269420075
2025-11-24 17:02:09+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.44556963475875
2025-11-24 17:02:14+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.442807839591254
2025-11-24 17:02:19+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.43590335167251
2025-11-24 17:02:24+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.43314155650501
2025-11-24 17:02:29+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43314155650501
2025-11-24 17:02:34+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.478711176768755,0.0,0.40078125000000003,62.43728424925625
2025-11-24 17:02:39+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.43728424925625
2025-11-24 17:02:44+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.43728424925625
2025-11-24 17:02:49+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.44004604442375
2025-11-24 17:02:54+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.43728424925625
2025-11-24 17:02:59+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42899886375376
2025-11-24 17:03:04+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.43590335167251
2025-11-24 17:03:09+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.442807839591254
2025-11-24 17:03:14+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.442807839591254
2025-11-24 17:03:19+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.44971232751
2025-11-24 17:03:24+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.4469505323425
2025-11-24 17:03:29+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.40276180966251,0.0,0.40078125000000003,62.43590335167251
2025-11-24 17:03:34+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.431760658921256
2025-11-24 17:03:39+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43176065892125
2025-11-24 17:03:44+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42761796617001
2025-11-24 17:03:49+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.4303797613375
2025-11-24 17:03:54+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43728424925625
2025-11-24 17:04:00+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.40276180966251,0.0,0.40078125000000003,62.430379761337505
2025-11-24 17:04:05+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.43452245408876
2025-11-24 17:04:10+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.40276180966251,0.0,0.40078125000000003,62.42761796617001
2025-11-24 17:04:15+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42761796617
2025-11-24 17:04:20+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42761796617001
2025-11-24 17:04:25+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.43866514684
2025-11-24 17:04:30+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.457997713012496,0.0,0.40078125000000003,62.43866514684
2025-11-24 17:04:35+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.44556963475875
2025-11-24 17:04:40+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.44556963475875
2025-11-24 17:04:45+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.442807839591254
2025-11-24 17:04:50+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43866514684
2025-11-24 17:04:55+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.431760658921256
2025-11-24 17:05:00+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.42899886375376
2025-11-24 17:05:05+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42899886375376
2025-11-24 17:05:10+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.431760658921256
2025-11-24 17:05:15+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.42899886375376
2025-11-24 17:05:20+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.431760658921256
2025-11-24 17:05:25+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43452245408876
2025-11-24 17:05:30+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.43452245408876
2025-11-24 17:05:35+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.40276180966251,0.0,0.40078125000000003,62.42761796617
2025-11-24 17:05:40+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.42761796617001
2025-11-24 17:05:45+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.4248561710025
2025-11-24 17:05:50+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.422094375835016
2025-11-24 17:05:55+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.40276180966251,0.0,0.40078125000000003,62.415189887916256
2025-11-24 17:06:00+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.419332580667515
2025-11-24 17:06:05+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.419332580667515
2025-11-24 17:06:10+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.4193325806675
2025-11-24 17:06:15+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.419332580667515
2025-11-24 17:06:20+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.43728424925625,0.0,0.40078125000000003,62.42623706858626
2025-11-24 17:06:25+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.42623706858626
2025-11-24 17:06:31+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,0.40078125000000003,62.42347527341876,0.0,0.40078125000000003,62.42623706858626
2025-11-24 17:06:36+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,77.39296875000001,62.42347527341876,0.0,15.799218750000003,62.42623706858626
2025-11-24 17:06:41+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,21.26953125,2.7065592641500005,0.0,19.972968750000003,50.482853866732505
2025-11-24 17:06:46+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,20.9953125,3.47986191105,0.0,24.091875,38.69136939909126
2025-11-24 17:06:51+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,21.255468750000002,3.4108170318625,0.0,28.262812500000006,26.888837750780006
2025-11-24 17:06:56+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,21.234375,5.157652475306251,0.0,32.429531250000004,15.435673191157502
2025-11-24 17:07:01+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,22.92890625,6.69044879326875,0.0,21.53671875,4.2890678951275
2025-11-24 17:07:06+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,22.999218749999997,9.50747986411875,0.0,21.88265625,5.649252015121251
2025-11-24 17:07:11+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,23.5125,14.7617951702875,0.0,22.38609375,7.90563866696875
2025-11-24 17:07:16+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,24.841406250000002,20.243958577775,0.0,23.103281250000002,11.27226697615125
2025-11-24 17:07:21+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,25.776562499999997,26.706559269725002,0.0,24.01171875,15.582048335035001
2025-11-24 17:07:26+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,28.68046875,44.747986201418755,0.0,25.162031250000002,23.193555816665
2025-11-24 17:07:31+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,36.330468749999994,62.492520152606254,0.0,27.828281249999996,33.7905638743625
2025-11-24 17:07:36+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,38.29921875,62.513233616362506,0.0,30.785625,43.34085156357751
2025-11-24 17:07:41+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,40.45078125,62.492520152606254,0.0,33.9075,51.79056387854375
2025-11-24 17:07:46+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,41.828906249999996,62.67203683849376,0.0,37.11796875,58.9836593922975
2025-11-24 17:07:51+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,44.95078125,62.6375143989,0.0,40.37203125,62.56156503179375
2025-11-24 17:07:56+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,44.641406249999996,62.58227849555,0.0,42.034218749999994,62.57951670038251
2025-11-24 17:08:01+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.202343750000004,62.513233616362506,0.0,43.61484375,62.5795167003825
2025-11-24 17:08:06+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.771875,62.5270425922,0.0,44.879062499999996,62.58642118830126
2025-11-24 17:08:11+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.884375000000006,62.67203683849376,0.0,45.890156250000004,62.58642118830126
2025-11-24 17:08:16+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,45.098437499999996,62.492520152606254,0.0,45.919687499999995,62.5574223390425
2025-11-24 17:08:21+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,43.98046875,62.478711176768755,0.0,45.7875,62.53670887528625
2025-11-24 17:08:26+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,43.481249999999996,62.5270425922,0.0,45.243281249999995,62.53947067045375
2025-11-24 17:08:31+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,44.606249999999996,62.513233616362506,0.0,44.81015625,62.53670887528625
2025-11-24 17:08:36+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,43.8890625,62.513233616362506,0.0,44.211093749999996,62.50494823086001
2025-11-24 17:08:41+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,43.92421875,62.513233616362506,0.0,43.97625,62.509090923611254
2025-11-24 17:08:46+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,42.271874999999994,62.492520152606254,0.0,43.634531249999995,62.511852718778755
2025-11-24 17:08:52+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,42.65859375,62.5270425922,0.0,43.470000000000006,62.511852718778755
2025-11-24 17:08:57+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,42.159375000000004,62.5684695197125,0.0,42.980624999999996,62.522899899448745
2025-11-24 17:09:02+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,41.315625000000004,62.513233616362506,0.0,42.4659375,62.522899899448745
2025-11-24 17:09:07+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,40.211718749999996,62.513233616362506,0.0,41.7234375,62.522899899448745
2025-11-24 17:09:12+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,39.290625,62.513233616362506,0.0,41.127187500000005,62.527042592200004
2025-11-24 17:09:17+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,38.86875,62.492520152606254,0.0,40.36921875,62.52013810428125
2025-11-24 17:09:22+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,35.634375,62.457997713012496,0.0,39.064218749999995,62.49804374294125
2025-11-24 17:09:27+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,36.696093749999996,62.478711176768755,0.0,38.1403125,62.4911392550225
2025-11-24 17:09:32+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,33.553125,62.478711176768755,0.0,36.80859375,62.48423476710375
2025-11-24 17:09:37+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,33.27890625,62.492520152606254,0.0,35.60625,62.4800920743525
2025-11-24 17:09:42+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,33.440625000000004,62.492520152606254,0.0,34.520624999999995,62.4800920743525
2025-11-24 17:09:47+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,32.540625,62.457997713012496,0.0,33.901875000000004,62.4800920743525
2025-11-24 17:09:52+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,31.014843749999997,62.457997713012496,0.0,32.765625,62.475949381601254
2025-11-24 17:09:57+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,29.545312499999998,62.478711176768755,0.0,31.9640625,62.475949381601254
2025-11-24 17:10:02+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,30.909374999999997,62.478711176768755,0.0,31.490156249999995,62.47318758643375
2025-11-24 17:10:07+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,32.913281250000004,62.492520152606254,0.0,31.384687499999995,62.47318758643375
2025-11-24 17:10:12+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,36.3515625,62.547756055956256,0.0,32.146875,62.491139255022496
2025-11-24 17:10:17+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,37.012499999999996,62.513233616362506,0.0,33.34640625,62.50218643569251
2025-11-24 17:10:22+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,34.635937500000004,62.5270425922,0.0,34.364531250000006,62.511852718778755
2025-11-24 17:10:27+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,37.28671875,62.513233616362506,0.0,35.64,62.5187572066975
2025-11-24 17:10:32+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,40.9640625,62.547756055956256,0.0,37.250156249999996,62.529804387367506
2025-11-24 17:10:37+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,42.85546875,62.478711176768755,0.0,38.550937499999996,62.51599541153
2025-11-24 17:10:42+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,42.85546875,62.43728424925625,0.0,39.71953125,62.50080553810875
2025-11-24 17:10:47+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,45.45,62.42347527341876,0.0,41.88234375,62.4800920743525
2025-11-24 17:10:52+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,47.411718750000006,62.478711176768755,0.0,43.90734375,62.47318758643375
2025-11-24 17:10:57+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.680468749999996,62.18872268418125,0.0,45.050625000000004,62.40138091207875
2025-11-24 17:11:02+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,45.5625,62.43728424925625,0.0,45.592031250000005,62.39309552657626
2025-11-24 17:11:07+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.44140625,62.457997713012496,0.0,46.30921875,62.397238219327505
2025-11-24 17:11:12+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,47.910937499999996,62.478711176768755,0.0,46.80140625,62.408285399997496
2025-11-24 17:11:17+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,46.567968750000006,62.313003466718754,0.0,46.632656250000004,62.375143857987496
2025-11-24 17:11:23+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,45.66796875,62.478711176768755,0.0,46.43015625,62.43314155650501
2025-11-24 17:11:28+00:00,mean,0,2025-11-24 17:00:00+00:00,2025-11-25 16:59:00+00:00,Panel-IoT-DSP,44.676562499999996,62.457997713012496,0.0,46.25296875,62.43728424925625
